atcf_code,storm_name,year,month,day,hour,minute,record_id,system_status,latitude,longitude,max_sus_wind,min_pressure,delta_distance,azimuth,x,y,day_of_year,minute_of_day,aday,vper,landfall
AL151984,ISIDORE,1984,9,28,12,0,,TS,29.5,-82.1,45.0,1002.0,112.53588361108152,9.92379269469887,-0.8597851707837411,0.38250434192084115,272,720,1.4934832018592537,45090.0,0
AL141984,HORTENSE,1984,9,28,18,0,,TS,31.1,-61.7,40.0,997.0,94.11405698601924,-134.79714750209456,-0.1320411064484362,-0.28124357623399393,272,1080,1.4934832018592537,39880.0,0
AL151984,ISIDORE,1984,9,28,18,0,,TS,30.1,-81.9,45.0,1001.0,69.26308226719722,16.16075420290689,-0.9446688007240703,0.2098491388718899,272,1080,1.4934832018592537,45045.0,0
AL141984,HORTENSE,1984,9,29,0,0,,TS,30.6,-62.4,45.0,998.0,86.92575418309251,-129.44114120965648,-0.6614912024597029,-0.30485865115598176,273,0,1.5596234976067807,44910.0,0
AL151984,ISIDORE,1984,9,29,0,0,,TS,30.7,-81.4,45.0,1004.0,82.0544126284238,35.71681386333042,-0.6305006029924191,-0.18226539459242702,273,0,1.5596234976067807,45180.0,0
AL141984,HORTENSE,1984,9,29,6,0,,TS,30.5,-63.2,45.0,999.0,77.55609088250193,-98.01476684103947,-0.7399844180444585,0.2854362959060002,273,360,1.5596234976067807,44955.0,0
AL151984,ISIDORE,1984,9,29,6,0,,TS,31.3,-80.5,45.0,1005.0,108.68769519133004,52.031797681526264,-0.04390972205963452,-0.10700842913761248,273,360,1.5596234976067807,45225.0,0
AL141984,HORTENSE,1984,9,29,12,0,,TS,30.6,-64.0,45.0,1001.0,77.55609088250156,-81.57859601327814,-0.2854134332360287,0.6701108716060734,273,720,1.5596234976067807,45045.0,0
AL151984,ISIDORE,1984,9,29,12,0,,TS,32.2,-79.3,45.0,1004.0,151.27954008360828,48.4118269340728,-0.5117676937696177,0.48658928252489797,273,720,1.5596234976067807,45180.0,0
AL141984,HORTENSE,1984,9,29,18,0,,TS,30.9,-64.7,40.0,1002.0,74.8247817954101,-63.430145823818556,0.1445430433795072,0.4716912612244728,273,1080,1.5596234976067807,40080.0,0
AL151984,ISIDORE,1984,9,29,18,0,,TS,32.8,-77.8,45.0,1002.0,155.87706893453856,64.33045606097042,-0.7257540827299048,-0.662434075449385,273,1080,1.5596234976067807,45090.0,0
AL141984,HORTENSE,1984,9,30,0,0,,TS,31.4,-65.0,40.0,1004.0,62.381597539284776,-27.21736420155484,0.008957562753717226,0.013167959943382997,274,0,1.632316219955379,40160.0,0
AL151984,ISIDORE,1984,9,30,0,0,,TS,33.6,-76.2,50.0,1000.0,173.57373831837347,58.82239588789059,0.568700299614911,-0.5876407203896916,274,0,1.632316219955379,50000.0,0
AL141984,HORTENSE,1984,9,30,6,0,,TS,32.3,-64.9,35.0,1006.0,100.24356978549353,5.391416096398081,-0.36895380247604437,-0.6796389603454269,274,360,1.632316219955379,35210.0,0
AL151984,ISIDORE,1984,9,30,6,0,,TS,34.3,-74.4,40.0,1005.0,183.61060884937424,64.4834139529638,0.13798591230731844,0.21406302498936355,274,360,1.632316219955379,40200.0,0
AL141984,HORTENSE,1984,9,30,12,0,,TS,33.9,-64.2,35.0,1007.0,189.09685075072875,20.02515106057056,0.12300427344296926,-0.5986489468110859,274,720,1.632316219955379,35245.0,0
AL151984,ISIDORE,1984,9,30,12,0,,TS,34.8,-72.5,40.0,1007.0,182.99618652680473,71.8192321746607,0.23303590574236943,-0.05786057471844313,274,720,1.632316219955379,40280.0,0
AL141984,HORTENSE,1984,9,30,18,0,,TS,35.8,-62.2,35.0,1006.0,279.0628083180232,40.38286289315508,-0.7638334832415611,-0.559093075827962,274,1080,1.632316219955379,35210.0,0
AL151984,ISIDORE,1984,9,30,18,0,,TS,35.3,-70.4,40.0,1007.0,199.45228191585682,73.25135558313903,-0.1906370952177926,0.6486854594149295,274,1080,1.632316219955379,40280.0,0
AL141984,HORTENSE,1984,10,1,0,0,,TS,37.4,-59.8,40.0,1004.0,278.6189280933381,49.70487227278915,0.29289904942494127,-0.0322722725678321,275,0,1.7121977475193906,40160.0,0
AL151984,ISIDORE,1984,10,1,0,0,,TD,35.8,-67.7,30.0,1007.0,251.01471413980096,76.44977442968063,-0.1468429914210918,-0.9351276883026257,275,0,1.7121977475193906,30210.0,0
AL141984,HORTENSE,1984,10,1,6,0,,TS,38.8,-57.0,45.0,1001.0,290.60799974197,56.81876886326174,0.8023301473482068,-0.38888880205166426,275,360,1.7121977475193906,45045.0,0
AL151984,ISIDORE,1984,10,1,6,0,,TD,36.4,-65.0,30.0,1008.0,252.07437614573757,73.89354632081393,0.5418231702308872,0.7965007891277497,275,360,1.7121977475193906,30240.0,0
AL141984,HORTENSE,1984,10,1,12,0,,TS,40.0,-54.0,50.0,998.0,290.708848579199,61.779293235707584,-0.6179296705812624,0.41636107423107704,275,720,1.7121977475193906,49900.0,0
AL151984,ISIDORE,1984,10,1,12,0,,TD,36.8,-62.1,25.0,1012.0,263.2378792467059,79.43002955250537,-0.582335210035193,-0.5230885605877186,275,720,1.7121977475193906,25300.0,0
AL141984,HORTENSE,1984,10,1,18,0,,TS,40.9,-50.4,50.0,996.0,321.29747205649346,70.71700562387215,-0.05872540986074622,0.007947592898131815,275,1080,1.7121977475193906,49800.0,0
AL141984,HORTENSE,1984,10,2,0,0,,TS,41.7,-46.8,50.0,995.0,314.29884967907026,72.39796600907984,0.7180023451647487,0.24104198676161326,276,0,1.7999840032472685,49750.0,0
AL141984,HORTENSE,1984,10,2,6,0,,TS,42.3,-43.0,50.0,995.0,321.7790948739689,76.78072738481255,-0.5516661704541956,-0.8266096050832853,276,360,1.7999840032472685,49750.0,0
AL141984,HORTENSE,1984,10,2,12,0,,TS,42.8,-39.0,50.0,995.0,333.1621285350275,79.055384800673,-0.24677233138573312,0.8919720179610222,276,720,1.7999840032472685,49750.0,0
AL141984,HORTENSE,1984,10,2,18,0,,TS,43.2,-35.0,45.0,996.0,329.144138120429,80.88052898386974,0.6370222483173414,-0.3018305184842661,276,1080,1.7999840032472685,44820.0,0
AL161984,JOSEPHINE,1984,10,7,12,0,,SD,24.0,-69.4,25.0,1008.0,52.048303712951295,-102.18453700180562,-0.8690585985289632,0.2545767508188328,281,720,2.3895644506424767,25200.0,0
AL161984,JOSEPHINE,1984,10,7,18,0,,SD,23.9,-69.9,25.0,1008.0,52.086686487388604,-102.1755779852838,-0.6673767326820933,0.6667943104520799,281,1080,2.3895644506424767,25200.0,0
AL161984,JOSEPHINE,1984,10,8,0,0,,SD,23.9,-70.4,30.0,1006.0,50.91509666023473,-89.89871406300354,-0.26599996138647125,0.9051245087384866,282,0,2.5457987321670874,30180.0,0
AL161984,JOSEPHINE,1984,10,8,6,0,,SD,24.0,-70.9,30.0,1004.0,52.086686487388604,-77.62145122050559,0.19246425930254082,0.8848896420603668,282,360,2.5457987321670874,30120.0,0
AL161984,JOSEPHINE,1984,10,8,12,0,,TS,24.1,-71.4,40.0,1002.0,52.048303712951295,-77.61169498242232,0.5624418442506904,0.6488735532961808,282,720,2.5457987321670874,40080.0,0
AL161984,JOSEPHINE,1984,10,8,18,0,,TS,24.3,-71.9,50.0,998.0,55.417004724973616,-66.33595731256288,0.6932304667752378,0.2582709330808173,282,1080,2.5457987321670874,49900.0,0
AL161984,JOSEPHINE,1984,10,9,0,0,,TS,24.6,-72.2,55.0,995.0,45.04967535168527,-42.40921271914334,0.5070823770924128,0.028747336793648087,283,0,2.718281828459045,54725.0,0
AL161984,JOSEPHINE,1984,10,9,6,0,,TS,25.2,-72.2,60.0,994.0,66.46284357657035,0.0,-0.06710033069882637,-0.0038040284827583048,283,360,2.718281828459045,59640.0,0
AL161984,JOSEPHINE,1984,10,9,12,0,,TS,25.8,-72.1,60.0,995.0,67.22427441800356,8.579691611380918,-0.6112595022848618,-0.09653292427339218,283,720,2.718281828459045,59700.0,0
AL161984,JOSEPHINE,1984,10,9,18,0,,TS,26.4,-72.1,60.0,993.0,66.47371977370206,0.0,-0.9426031349989091,-0.14886024137144155,283,1080,2.718281828459045,59580.0,0
AL161984,JOSEPHINE,1984,10,10,0,0,,TS,26.9,-72.2,60.0,990.0,56.28652649695796,-10.165760090928238,-0.9791909779291754,-0.05551195249426233,284,0,2.9089080720046003,59400.0,0
AL161984,JOSEPHINE,1984,10,10,6,0,,HU,27.2,-72.4,65.0,987.0,38.712974450416695,-30.788142954491654,-0.870251949925375,0.12562905951936834,284,360,2.9089080720046003,64155.0,0
AL161984,JOSEPHINE,1984,10,10,12,0,,HU,27.5,-72.5,70.0,987.0,34.68400735977246,-16.552498837981606,-0.6786345828219386,0.1684984417349771,284,720,2.9089080720046003,69090.0,0
AL161984,JOSEPHINE,1984,10,10,18,0,,HU,28.0,-72.6,70.0,985.0,56.277969647343895,-10.0659036722563,-0.25509188245749576,0.09120349578277749,284,1080,2.9089080720046003,68950.0,0
AL161984,JOSEPHINE,1984,10,11,0,0,,HU,28.6,-72.5,75.0,983.0,67.21414423460125,8.36768638551615,0.3105118596362714,-0.07709710912665012,285,0,3.1198277057413635,73725.0,0
AL161984,JOSEPHINE,1984,10,11,6,0,,HU,29.3,-72.4,80.0,979.0,78.1945101169941,7.13758931966969,0.846287090982888,-0.12216950658103004,285,360,3.1198277057413635,78320.0,0
AL161984,JOSEPHINE,1984,10,11,12,0,,HU,30.0,-72.1,85.0,974.0,82.8511550973537,20.449421157959215,0.9759365536806281,0.15412440883116654,285,720,3.1198277057413635,82790.0,0
AL161984,JOSEPHINE,1984,10,11,18,0,,HU,30.7,-71.9,85.0,971.0,79.94776517494954,13.866895144873032,0.6150201971440327,0.22913280329244087,285,1080,3.1198277057413635,82535.0,0
AL161984,JOSEPHINE,1984,10,12,0,0,,HU,31.4,-71.7,90.0,970.0,79.92274331449481,13.768163902650592,0.01352169196902057,0.008414092099106471,286,0,3.3534846525490236,87300.0,0
AL161984,JOSEPHINE,1984,10,12,6,0,,HU,32.2,-71.7,90.0,973.0,88.70665895063806,0.0,-0.5995660089307757,-0.37308967178037666,286,360,3.3534846525490236,87570.0,0
AL161984,JOSEPHINE,1984,10,12,12,0,,HU,33.0,-71.8,90.0,977.0,89.21313065369033,-6.013116352204118,-0.8974639469957155,-0.44088795835908995,286,720,3.3534846525490236,87930.0,0
AL161984,JOSEPHINE,1984,10,12,18,0,,HU,33.7,-71.7,90.0,976.0,78.19348833575232,6.809325890288717,-0.6420623225985611,-0.39953369209177586,286,1080,3.3534846525490236,87840.0,0
AL161984,JOSEPHINE,1984,10,13,0,0,,HU,34.3,-71.4,85.0,971.0,72.0936043634647,22.524999392399174,-0.16681359363263087,-0.19244821548210667,287,0,3.6126603660681713,82535.0,0
AL161984,JOSEPHINE,1984,10,13,6,0,,HU,34.8,-71.2,85.0,973.0,58.42492795316742,18.25577548720078,0.11808886219645315,0.20906601851344023,287,360,3.6126603660681713,82705.0,0
AL161984,JOSEPHINE,1984,10,13,12,0,,HU,35.4,-71.3,80.0,975.0,67.18697144302418,-7.770749223194845,0.4300732778920242,0.6099145052561573,287,720,3.6126603660681713,78000.0,0
AL161984,JOSEPHINE,1984,10,13,18,0,,HU,36.0,-71.7,70.0,973.0,75.7783768821686,-28.420631973226236,0.8420597674602872,0.5239853453691892,287,1080,3.6126603660681713,68110.0,0
AL161984,JOSEPHINE,1984,10,14,0,0,,HU,36.6,-71.9,65.0,977.0,68.95965196977384,-15.040770554876962,0.8347532424701061,0.31099686057925724,288,0,3.9005248114124793,63505.0,0
AL161984,JOSEPHINE,1984,10,14,6,0,,HU,36.8,-71.7,65.0,975.0,28.495615536152794,38.783010553889845,0.6646067543847961,0.4135623303573127,288,360,3.9005248114124793,63375.0,0
AL161984,JOSEPHINE,1984,10,14,12,0,,HU,36.6,-71.4,70.0,971.0,34.8031658182554,129.53166768317308,0.5834650516857846,0.6731274445198431,288,720,3.9005248114124793,67970.0,0
AL161984,JOSEPHINE,1984,10,14,18,0,,HU,36.3,-70.8,70.0,968.0,63.25732667054463,121.5749198320114,0.11224268544309556,0.9788843061182514,288,1080,3.9005248114124793,67760.0,0
AL161984,JOSEPHINE,1984,10,15,0,0,,HU,35.9,-69.8,70.0,965.0,100.39305197487597,115.94286362289714,-0.7543457783890587,0.6162255875885205,289,0,4.220695816996552,67550.0,0
AL161984,JOSEPHINE,1984,10,15,6,0,,HU,36.2,-68.4,65.0,966.0,130.4660899314558,74.806654328286,-0.7531288883162085,-0.6539625435063541,289,360,4.220695816996552,62790.0,0
AL161984,JOSEPHINE,1984,10,15,12,0,,HU,36.8,-66.6,65.0,973.0,174.4640732553069,67.03214304554719,0.6340886383166415,-0.45898533508404277,289,720,4.220695816996552,63245.0,0
AL161984,JOSEPHINE,1984,10,15,18,0,,HU,37.6,-64.8,65.0,971.0,182.80333949949474,60.401461202084405,0.03829121399717251,0.09124043873164088,289,1080,4.220695816996552,63115.0,0
AL161984,JOSEPHINE,1984,10,16,0,0,,HU,38.3,-63.0,65.0,973.0,176.25036863147082,63.29223915705119,0.5574015540265741,-0.09461877560651571,290,0,4.577308268765825,63245.0,0
AL161984,JOSEPHINE,1984,10,16,6,0,,HU,39.2,-61.4,65.0,977.0,171.24816518550813,53.81096456809939,0.13815834186801798,0.9879438630763806,290,360,4.577308268765825,63505.0,0
AL161984,JOSEPHINE,1984,10,16,12,0,,HU,39.9,-59.7,65.0,982.0,165.49664711986674,61.45270482495583,-0.8079350820121519,0.00786919863964505,290,720,4.577308268765825,63830.0,0
AL161984,JOSEPHINE,1984,10,16,18,0,,HU,40.6,-58.2,65.0,986.0,149.42570065312907,58.17376138896043,-0.0191779561389262,-0.23761419700968237,290,1080,4.577308268765825,64090.0,0
AL161984,JOSEPHINE,1984,10,17,0,0,,HU,41.3,-56.6,65.0,988.0,155.53372478703778,59.49094134285023,-0.44273278965497953,0.02274644623090448,291,0,4.97509489322858,64220.0,0
AL161984,JOSEPHINE,1984,10,17,6,0,,TS,42.0,-54.9,60.0,990.0,161.5486709331385,60.670318407888416,0.0712987409236421,-0.9137440764986511,291,360,4.97509489322858,59400.0,0
AL161984,JOSEPHINE,1984,10,17,12,0,,TS,43.0,-53.9,60.0,992.0,138.18620995758755,36.163858469451455,0.7327540871456765,-0.39359963191824426,291,720,4.97509489322858,59520.0,0
AL161984,JOSEPHINE,1984,10,17,18,0,,TS,43.6,-54.1,55.0,993.0,68.6061349552703,-13.614351523964709,0.2870196835099037,-0.23830247857455156,291,1080,4.97509489322858,54615.0,0
AL161984,JOSEPHINE,1984,10,18,0,0,,TS,44.0,-54.4,50.0,994.0,50.5772937795725,-28.40800374510665,-0.009669539113721785,0.014827614972269683,292,0,5.419480705131206,49700.0,0
AL161984,JOSEPHINE,1984,10,18,6,0,,TS,44.0,-55.1,50.0,994.0,56.14416667552866,-89.75686800000999,0.0021565403789147006,0.01757007359209921,292,360,5.419480705131206,49700.0,0
AL161984,JOSEPHINE,1984,10,18,12,0,,TS,44.1,-56.0,50.0,995.0,72.97540377516931,-80.92935495714192,0.10019471471933371,0.0612463928038033,292,720,5.419480705131206,49750.0,0
AL161984,JOSEPHINE,1984,10,18,18,0,,EX,44.0,-57.1,45.0,995.0,88.84950569287973,-96.80140315099764,0.015078985249862143,-0.00927266716064539,292,1080,5.419480705131206,44775.0,0
AL161984,JOSEPHINE,1984,10,19,0,0,,EX,42.8,-57.7,45.0,995.0,141.90352486322686,-159.76252987749186,-0.3769206581476219,0.8452464030237405,293,0,5.916693590664329,44775.0,0
AL161984,JOSEPHINE,1984,10,19,6,0,,EX,41.2,-56.8,45.0,995.0,192.72305292408564,156.93610019063658,-0.3405677621449361,0.08744468994617768,293,360,5.916693590664329,44775.0,0
AL161984,JOSEPHINE,1984,10,19,12,0,,EX,40.6,-55.1,40.0,995.0,157.98040887939126,114.38736175759846,0.02904152580401706,0.23661126431596052,293,720,5.916693590664329,39800.0,0
AL161984,JOSEPHINE,1984,10,19,18,0,,EX,40.7,-53.1,40.0,995.0,169.51773692834004,85.59298518503621,-0.1336804711335346,-0.042390813129744125,293,1080,5.916693590664329,39800.0,0
AL161984,JOSEPHINE,1984,10,20,0,0,,EX,41.2,-50.9,35.0,995.0,193.37397087775835,72.59443032865047,-0.2831757245620021,0.20843340286762596,294,0,6.473893971468352,34825.0,0
AL161984,JOSEPHINE,1984,10,20,6,0,,EX,41.8,-48.5,30.0,996.0,211.17127923658055,70.81328979775432,0.15840145281978876,-0.8033191511598785,294,360,6.473893971468352,29880.0,0
AL161984,JOSEPHINE,1984,10,20,12,0,,EX,42.2,-45.7,30.0,997.0,236.18663494930027,78.22321835780778,0.14311691846827312,0.9671856003702121,294,720,6.473893971468352,29910.0,0
AL161984,JOSEPHINE,1984,10,20,18,0,,EX,42.8,-42.8,30.0,997.0,247.5045182309269,73.4026180450387,-0.3505711713695902,-0.8565106643630082,294,1080,6.473893971468352,29910.0,0
AL161984,JOSEPHINE,1984,10,21,0,0,,EX,43.3,-39.5,30.0,998.0,274.5248418665774,77.20379122315465,0.14381389215326754,0.613958980411572,295,0,7.099327065156633,29940.0,0
AL181984,KLAUS,1984,11,6,0,0,,TD,15.2,-68.1,15.0,1003.0,93.44100630080573,53.605836224959795,0.2566177850652274,0.41319607561896343,311,0,42.00454294444205,15045.0,0
AL181984,KLAUS,1984,11,6,6,0,,TD,15.8,-67.7,20.0,1003.0,79.05634906325959,32.82704568458314,-0.014257410054333489,-0.09079424749022426,311,360,42.00454294444205,20060.0,0
AL181984,KLAUS,1984,11,6,12,0,,TD,16.4,-67.1,25.0,1002.0,92.35005583940067,43.94882862978124,0.27424142196792595,-0.5761699233161293,311,720,42.00454294444205,25050.0,0
AL181984,KLAUS,1984,11,6,18,0,,TS,17.0,-66.7,35.0,1001.0,78.92333719833192,32.66335027707324,0.7186136909618743,-0.6386544453414963,311,1080,42.00454294444205,35035.0,0
AL181984,KLAUS,1984,11,7,0,0,,TS,17.4,-66.2,40.0,1000.0,69.1986554841717,50.15457004088489,0.9672931226935347,-0.22297233107749379,312,0,47.835965733708605,40000.0,0
AL181984,KLAUS,1984,11,7,6,0,,TS,18.0,-65.8,45.0,998.0,78.8056135815335,32.517678683788,0.739719404996643,0.12960342080792003,312,360,47.835965733708605,44910.0,0
AL181984,KLAUS,1984,11,7,12,0,,TS,18.5,-65.2,50.0,997.0,84.19573958903946,48.81245736542176,0.24504752701783342,0.2392586122374125,312,720,47.835965733708605,49850.0,0
AL181984,KLAUS,1984,11,7,18,0,,TS,19.1,-64.7,60.0,995.0,84.7877003241346,38.35661523907909,-0.0726124750256062,-0.23695827294525232,312,1080,47.835965733708605,59700.0,0
AL181984,KLAUS,1984,11,8,0,0,,HU,19.4,-64.0,65.0,992.0,80.73911788990591,65.59801451768644,0.20496710206720833,-0.4812341236344084,313,0,54.598150033144236,64480.0,0
AL181984,KLAUS,1984,11,8,6,0,,HU,19.6,-63.1,70.0,989.0,97.03544710193216,76.66130022077346,0.6575926366057568,-0.18068288070076113,313,360,54.598150033144236,69230.0,0
AL181984,KLAUS,1984,11,8,12,0,,HU,19.7,-62.2,75.0,986.0,95.03559544735933,83.1596730654369,0.6064704385162858,0.4439101326506941,313,720,54.598150033144236,73950.0,0
AL181984,KLAUS,1984,11,8,18,0,,HU,19.9,-61.4,80.0,984.0,86.69746365875007,75.06895997222225,0.12016578495046923,0.8592825318284583,313,1080,54.598150033144236,78720.0,0
AL181984,KLAUS,1984,11,9,0,0,,HU,20.4,-60.8,80.0,982.0,83.65881535778364,48.47110281089885,-0.44480262026514106,0.895397382272784,314,0,62.454884272651746,78560.0,0
AL181984,KLAUS,1984,11,9,6,0,,HU,21.1,-60.1,80.0,981.0,106.39771046297179,43.12471303412115,-0.7134119364848952,0.3098502331978087,314,360,62.454884272651746,78480.0,0
AL181984,KLAUS,1984,11,9,12,0,,HU,21.8,-59.5,80.0,980.0,99.37367040228592,38.635396296890846,-0.18655836994012104,-0.035929258064782116,314,720,62.454884272651746,78400.0,0
AL181984,KLAUS,1984,11,9,18,0,,HU,22.7,-58.7,80.0,980.0,129.3533406854433,39.45540912989172,0.35703467946971806,0.5443143954134154,314,1080,62.454884272651746,78400.0,0
AL181984,KLAUS,1984,11,10,0,0,,HU,23.8,-57.8,80.0,979.0,152.71723821494206,36.91316735914306,-0.3052008936294068,0.9226291961985595,315,0,71.60114826875443,78320.0,0
AL181984,KLAUS,1984,11,10,6,0,,HU,24.8,-56.6,75.0,978.0,164.6424432671336,47.47576958276488,-0.3262048790765711,0.01675954868388291,315,360,71.60114826875443,73350.0,0
AL181984,KLAUS,1984,11,10,12,0,,HU,26.2,-55.2,75.0,977.0,209.43549411997327,41.92574659611481,0.19296219485464502,0.8543613154442139,315,720,71.60114826875443,73275.0,0
AL181984,KLAUS,1984,11,10,18,0,,HU,28.0,-54.0,75.0,975.0,232.24750593853497,30.550762222788695,-0.22466483402325882,0.15137918777695145,315,1080,71.60114826875443,73125.0,0
AL181984,KLAUS,1984,11,11,0,0,,HU,29.5,-53.0,75.0,971.0,192.8135206511642,30.1955716021675,0.8641329435662816,0.3725780016740068,316,0,82.26946350420168,72825.0,0
AL181984,KLAUS,1984,11,11,6,0,,HU,31.0,-52.5,70.0,975.0,173.10733609805249,16.014653826066432,0.2489083334922094,0.3182625651193335,316,360,82.26946350420168,68250.0,0
AL181984,KLAUS,1984,11,11,12,0,,HU,32.2,-52.4,70.0,977.0,133.3938046662007,4.053542737999858,-0.37733129130931736,-0.5969056867321766,316,720,82.26946350420168,68390.0,0
AL181984,KLAUS,1984,11,11,18,0,,HU,33.4,-52.7,70.0,980.0,136.0149689561787,-11.841420400235297,-0.6962581441622605,-0.5949216968936034,316,1080,82.26946350420168,68600.0,0
AL181984,KLAUS,1984,11,12,0,0,,HU,34.6,-53.4,70.0,982.0,147.98374510569457,-25.717533476329663,0.04246697180601582,0.00030046355395730434,317,0,94.73761387198208,68740.0,0
AL181984,KLAUS,1984,11,12,6,0,,HU,34.8,-54.2,70.0,983.0,76.58026496232822,-72.93127612763018,0.16850182032737537,-0.17105763946189587,317,360,94.73761387198208,68810.0,0
AL181984,KLAUS,1984,11,12,12,0,,HU,35.0,-55.0,65.0,984.0,76.41127153023443,-72.89119661250585,-0.009474293563534884,-0.4280778389712811,317,720,94.73761387198208,63960.0,0
AL181984,KLAUS,1984,11,12,18,0,,SS,35.5,-54.2,60.0,985.0,91.53173431240255,52.465707971748,0.5677407336731717,-0.5763521696075101,317,1080,94.73761387198208,59100.0,0
AL181984,KLAUS,1984,11,13,0,0,,SS,36.5,-52.8,60.0,986.0,168.06065410780417,48.27390391277801,0.7652377917975122,0.5315143282344563,318,0,109.33804840530692,59160.0,0
AL181984,KLAUS,1984,11,13,6,0,,SS,38.0,-51.0,55.0,987.0,230.67541915190134,43.26773825314045,0.21995118449290618,-0.19863486825426366,318,360,109.33804840530692,54285.0,0
AL181984,KLAUS,1984,11,13,12,0,,SS,40.0,-49.0,55.0,988.0,281.6097334761441,37.33998358712065,0.22397546028534834,0.710653653413173,318,720,109.33804840530692,54340.0,0
AL181984,KLAUS,1984,11,13,18,0,,EX,42.0,-47.0,50.0,989.0,278.6326782548551,36.49577700301512,0.9094968402377959,0.11325742973922132,318,1080,109.33804840530692,49450.0,0
AL201984,LILI,1984,12,12,18,0,,SS,35.5,-60.0,50.0,995.0,119.96274676790038,22.22062556648082,0.7705199743396745,-0.24659751261240026,347,1080,18357.2115775236,49750.0,0
AL201984,LILI,1984,12,13,0,0,,SS,35.5,-60.0,55.0,993.0,0.0,-180.0,0.7705199743396745,-0.24659751261240026,348,0,22646.8891651748,54615.0,0
AL201984,LILI,1984,12,13,6,0,,SS,35.5,-60.0,55.0,994.0,0.0,-180.0,0.7705199743396745,-0.24659751261240026,348,360,22646.8891651748,54670.0,0
AL201984,LILI,1984,12,13,12,0,,SS,34.9,-59.8,55.0,994.0,69.0131469540364,164.64023257169387,0.3338047559967518,-0.036779354836132615,348,720,22646.8891651748,54670.0,0
AL201984,LILI,1984,12,13,18,0,,SS,33.8,-59.5,55.0,994.0,125.10413818410878,167.16935512114503,-0.6747220585372384,-0.12994465469957964,348,1080,22646.8891651748,54670.0,0
AL201984,LILI,1984,12,14,0,0,,SS,32.7,-59.0,55.0,994.0,130.59416480009244,158.9595677001763,-0.7396015151465033,-0.610743708370567,349,0,28001.12592623153,54670.0,0
AL201984,LILI,1984,12,14,6,0,,SS,32.0,-58.0,55.0,994.0,122.00925546638145,129.24180699070226,0.06571910656047758,-0.5474964692289053,349,360,28001.12592623153,54670.0,0
AL201984,LILI,1984,12,14,12,0,,SS,31.4,-57.0,55.0,994.0,115.81368607580276,124.79707874503748,-0.01433115544470096,0.006946299963083891,349,720,28001.12592623153,54670.0,0
AL201984,LILI,1984,12,14,18,0,,SS,30.5,-56.2,55.0,994.0,125.69683133986376,142.33765984466115,-0.7454037421408086,-0.27096877896099525,349,1080,28001.12592623153,54670.0,0
